Terminal AS/ID	Terminal AS/label	Terminal AS/user_label	Terminal CT/ID	Terminal CT/label	Terminal CT/user_label	Markers	References	Table
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000540	neuron	neuron	HGNC:21735, HGNC:3467, HGNC:44222, HGNC:50687	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000540	neuron	neuron	HGNC:21735, HGNC:2594, HGNC:31700, HGNC:7976	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000540	neuron	neuron	HGNC:14217, HGNC:3467	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000540	neuron	neuron	HGNC:21735, HGNC:3666	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000540	neuron	neuron	HGNC:14025, HGNC:28838	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000540	neuron	neuron	HGNC:894	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000540	neuron	neuron	HGNC:19664, HGNC:9218	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000540	neuron	neuron	HGNC:1544, HGNC:37078, HGNC:9218	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000540	neuron	neuron	HGNC:12873, HGNC:6593, HGNC:687	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000540	neuron	neuron	HGNC:12872, HGNC:8518	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000540	neuron	neuron	HGNC:5019, HGNC:6132, HGNC:687	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000540	neuron	neuron	HGNC:19090, HGNC:23317, HGNC:44222	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000540	neuron	neuron	HGNC:4172, HGNC:5154	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000679	glutamatergic neuron	glutamatergic neuron	HGNC:14632, HGNC:52626	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000679	glutamatergic neuron	glutamatergic neuron	HGNC:2500, HGNC:52467	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000679	glutamatergic neuron	glutamatergic neuron	HGNC:10736, HGNC:19718, HGNC:20391, HGNC:53103	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000679	glutamatergic neuron	glutamatergic neuron	HGNC:3009	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000679	glutamatergic neuron	glutamatergic neuron	HGNC:1527, HGNC:16379, HGNC:20391	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000679	glutamatergic neuron	glutamatergic neuron	HGNC:14265, HGNC:3446, HGNC:5977	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000679	glutamatergic neuron	glutamatergic neuron	HGNC:16379	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0000679	glutamatergic neuron	glutamatergic neuron	HGNC:2500, HGNC:9035	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0012000	astrocyte of the forebrain	astrocyte of the forebrain	HGNC:3690, HGNC:42700, HGNC:43960, HGNC:5318	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0012000	astrocyte of the forebrain	astrocyte of the forebrain	HGNC:18081, HGNC:18374, HGNC:3690	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0012000	astrocyte of the forebrain	astrocyte of the forebrain	HGNC:14404, HGNC:27725, HGNC:42700, HGNC:4319	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0012001	neuron of the forebrain	neuron of the forebrain	HGNC:14454, HGNC:6694	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0012001	neuron of the forebrain	neuron of the forebrain	HGNC:51128, HGNC:52704, HGNC:54138	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0012001	neuron of the forebrain	neuron of the forebrain	HGNC:11191, HGNC:29426, HGNC:44222	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:0012001	neuron of the forebrain	neuron of the forebrain	HGNC:2705, HGNC:4565	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:1001474	medium spiny neuron	medium spiny neuron	HGNC:11353, HGNC:3020, HGNC:49260	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:1001474	medium spiny neuron	medium spiny neuron	HGNC:3020	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:1001474	medium spiny neuron	medium spiny neuron	HGNC:43643, HGNC:8831	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:1001474	medium spiny neuron	medium spiny neuron	HGNC:26299, HGNC:8831	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:1001474	medium spiny neuron	medium spiny neuron	HGNC:32696, HGNC:8831	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:1001474	medium spiny neuron	medium spiny neuron	HGNC:3024, HGNC:7154	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:1001474	medium spiny neuron	eccentric medium spiny neuron	HGNC:10669, HGNC:1409, HGNC:14632, HGNC:7000, HGNC:9609	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:1001474	medium spiny neuron	medium spiny neuron	HGNC:3020, HGNC:9679	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:1001474	medium spiny neuron	eccentric medium spiny neuron	HGNC:26002, HGNC:52997, HGNC:6483	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:1001474	medium spiny neuron	eccentric medium spiny neuron	HGNC:45056, HGNC:4525, HGNC:8139	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:1001474	medium spiny neuron	medium spiny neuron	HGNC:23729, HGNC:6132, HGNC:8569	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:1001474	medium spiny neuron	eccentric medium spiny neuron	HGNC:11843, HGNC:15813, HGNC:19718, HGNC:26683, HGNC:37203, HGNC:4525	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:1001474	medium spiny neuron	medium spiny neuron	HGNC:3023	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:1001474	medium spiny neuron	eccentric medium spiny neuron	HGNC:11517, HGNC:16709, HGNC:4243	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:1001474	medium spiny neuron	eccentric medium spiny neuron	HGNC:10669, HGNC:7000	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:1001474	medium spiny neuron	eccentric medium spiny neuron	HGNC:10725, HGNC:14632, HGNC:4525, HGNC:7000	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:1001474	medium spiny neuron	eccentric medium spiny neuron	HGNC:4525, HGNC:8620, HGNC:9446	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:1001474	medium spiny neuron	medium spiny neuron	HGNC:4086, HGNC:8831	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:1001474	medium spiny neuron	eccentric medium spiny neuron	HGNC:11526, HGNC:13875, HGNC:19718, HGNC:427	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023008	intratelencephalic-projecting glutamatergic cortical neuron	intratelencephalic-projecting glutamatergic cortical neuron	HGNC:12769	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023008	intratelencephalic-projecting glutamatergic cortical neuron	intratelencephalic-projecting glutamatergic cortical neuron	HGNC:19179, HGNC:52626	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023008	intratelencephalic-projecting glutamatergic cortical neuron	intratelencephalic-projecting glutamatergic cortical neuron	HGNC:13600, HGNC:13741, HGNC:1544, HGNC:17108	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023008	intratelencephalic-projecting glutamatergic cortical neuron	intratelencephalic-projecting glutamatergic cortical neuron	HGNC:21694, HGNC:219, HGNC:26076	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023008	intratelencephalic-projecting glutamatergic cortical neuron	intratelencephalic-projecting glutamatergic cortical neuron	HGNC:13542	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023008	intratelencephalic-projecting glutamatergic cortical neuron	intratelencephalic-projecting glutamatergic cortical neuron	HGNC:14217, HGNC:9035	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023008	intratelencephalic-projecting glutamatergic cortical neuron	intratelencephalic-projecting glutamatergic cortical neuron	HGNC:27683, HGNC:53108	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023012	near-projecting glutamatergic cortical neuron	near-projecting glutamatergic cortical neuron	HGNC:2217, HGNC:23631, HGNC:31401	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023012	near-projecting glutamatergic cortical neuron	near-projecting glutamatergic cortical neuron	HGNC:16379, HGNC:24665	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023012	near-projecting glutamatergic cortical neuron	near-projecting glutamatergic cortical neuron	HGNC:5009, HGNC:52844	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023012	near-projecting glutamatergic cortical neuron	near-projecting glutamatergic cortical neuron	HGNC:16067, HGNC:22128, HGNC:3969	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023012	near-projecting glutamatergic cortical neuron	near-projecting glutamatergic cortical neuron	HGNC:11528, HGNC:26534, HGNC:41081	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023039	amygdala excitatory neuron	amygdala excitatory neuron	HGNC:26534	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023039	amygdala excitatory neuron	amygdala excitatory neuron	HGNC:11764, HGNC:13361, HGNC:30367	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023039	amygdala excitatory neuron	amygdala excitatory neuron	HGNC:14940, HGNC:26534	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023039	amygdala excitatory neuron	Amygdala excitatory neuron	HGNC:10593, HGNC:23392, HGNC:44222, HGNC:9609	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023039	amygdala excitatory neuron	amygdala excitatory neuron	HGNC:1753, HGNC:19718, HGNC:20779, HGNC:7001, HGNC:9446	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023039	amygdala excitatory neuron	amygdala excitatory neuron	HGNC:17318, HGNC:24323, HGNC:6690	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023039	amygdala excitatory neuron	amygdala excitatory neuron	HGNC:14222, HGNC:14615	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023039	amygdala excitatory neuron	amygdala excitatory neuron	HGNC:18374, HGNC:3372, HGNC:9957	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023039	amygdala excitatory neuron	amygdala excitatory neuron	HGNC:16953, HGNC:29426	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023039	amygdala excitatory neuron	amygdala excitatory neuron	HGNC:29399, HGNC:4525, HGNC:48724, HGNC:9595	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023039	amygdala excitatory neuron	amygdala excitatory neuron	HGNC:18549, HGNC:9595	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023039	amygdala excitatory neuron	amygdala excitatory neuron	HGNC:16709, HGNC:16953, HGNC:52626	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023039	amygdala excitatory neuron	amygdala excitatory neuron	HGNC:11528, HGNC:21063	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023039	amygdala excitatory neuron	amygdala excitatory neuron	HGNC:11764, HGNC:6483	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023039	amygdala excitatory neuron	amygdala excitatory neuron	HGNC:11528, HGNC:28020, HGNC:4525	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023060	hippocampal CA1-3 neuron	hippocampal CA1-3 neuron	HGNC:16953	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023060	hippocampal CA1-3 neuron	hippocampal CA1-3 neuron	HGNC:13542, HGNC:2654, HGNC:50507	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023063	medial ganglionic eminence derived interneuron	MGE derived interneuron	HGNC:11329, HGNC:12338, HGNC:2464	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023063	medial ganglionic eminence derived interneuron	MGE derived interneuron	HGNC:21591, HGNC:50507, HGNC:6111	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023063	medial ganglionic eminence derived interneuron	MGE derived interneuron	HGNC:11329, HGNC:16267, HGNC:8614	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023063	medial ganglionic eminence derived interneuron	MGE derived interneuron	HGNC:3604, HGNC:7955	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023063	medial ganglionic eminence derived interneuron	MGE derived interneuron	HGNC:11517, HGNC:26373, HGNC:7603	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023063	medial ganglionic eminence derived interneuron	MGE derived interneuron	HGNC:11521, HGNC:16231, HGNC:7955	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023063	medial ganglionic eminence derived interneuron	MGE derived interneuron	HGNC:6211	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023063	medial ganglionic eminence derived interneuron	MGE derived interneuron	HGNC:4893, HGNC:983	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023063	medial ganglionic eminence derived interneuron	MGE derived interneuron	HGNC:10723, HGNC:11329, HGNC:16421, HGNC:20754, HGNC:20866	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023063	medial ganglionic eminence derived interneuron	MGE derived interneuron	HGNC:11329, HGNC:52844, HGNC:6776	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023064	caudal ganglionic eminence derived interneuron	CGE interneuron	HGNC:10257, HGNC:10640, HGNC:1373, HGNC:2355	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023064	caudal ganglionic eminence derived interneuron	CGE interneuron	HGNC:11521	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023064	caudal ganglionic eminence derived interneuron	CGE interneuron	HGNC:3179, HGNC:7945	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023064	caudal ganglionic eminence derived interneuron	CGE interneuron	HGNC:10479, HGNC:12693, HGNC:2355	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023064	caudal ganglionic eminence derived interneuron	CGE interneuron	HGNC:10640, HGNC:11521, HGNC:19179, HGNC:28751	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023064	caudal ganglionic eminence derived interneuron	CGE interneuron	HGNC:6483	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023064	caudal ganglionic eminence derived interneuron	CGE interneuron	HGNC:16941, HGNC:2731	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023064	caudal ganglionic eminence derived interneuron	CGE interneuron	HGNC:3179, HGNC:5297	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023064	caudal ganglionic eminence derived interneuron	CGE interneuron	HGNC:10640, HGNC:26256, HGNC:7843	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023064	caudal ganglionic eminence derived interneuron	CGE interneuron	HGNC:12693, HGNC:8831	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023064	caudal ganglionic eminence derived interneuron	CGE interneuron	HGNC:18081, HGNC:1960, HGNC:2731	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023064	caudal ganglionic eminence derived interneuron	CGE interneuron	HGNC:5196, HGNC:6111	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023064	caudal ganglionic eminence derived interneuron	CGE interneuron	HGNC:12693, HGNC:15985	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023064	caudal ganglionic eminence derived interneuron	CGE interneuron	HGNC:10640, HGNC:19191, HGNC:25396	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023064	caudal ganglionic eminence derived interneuron	CGE interneuron	HGNC:10640, HGNC:14268, HGNC:2500	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023068	thalamic excitatory neuron	thalamic excitatory neuron	HGNC:28274, HGNC:49024	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023068	thalamic excitatory neuron	thalamic excitatory neuron	HGNC:50526, HGNC:8038, HGNC:9997	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023068	thalamic excitatory neuron	thalamic excitatory neuron	HGNC:17797, HGNC:18864	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023068	thalamic excitatory neuron	thalamic excitatory neuron	HGNC:21591	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023068	thalamic excitatory neuron	thalamic excitatory neuron	HGNC:23503, HGNC:25552, HGNC:26076	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023068	thalamic excitatory neuron	thalamic excitatory neuron	HGNC:13826, HGNC:49796	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023068	thalamic excitatory neuron	thalamic excitatory neuron	HGNC:18374, HGNC:6173, HGNC:9704	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023068	thalamic excitatory neuron	thalamic excitatory neuron	HGNC:1073, HGNC:11641, HGNC:23317, HGNC:53212	DOI:10.1101/2022.10.12.511898	multi_loc
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023068	thalamic excitatory neuron	thalamic excitatory neuron	HGNC:3969, HGNC:49471	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023068	thalamic excitatory neuron	thalamic excitatory neuron	HGNC:1513, HGNC:16961	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023068	thalamic excitatory neuron	thalamic excitatory neuron	HGNC:14605, HGNC:1513	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023068	thalamic excitatory neuron	thalamic excitatory neuron	HGNC:1513, HGNC:3180, HGNC:8038	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023068	thalamic excitatory neuron	thalamic excitatory neuron	HGNC:3490, HGNC:7679	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023068	thalamic excitatory neuron	thalamic excitatory neuron	HGNC:32696	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023068	thalamic excitatory neuron	thalamic excitatory neuron	HGNC:11773, HGNC:18864, HGNC:23317, HGNC:52483	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023079	midbrain-derived inhibitory neuron	midbrain-derived inhibitory neuron	HGNC:1514, HGNC:21641, HGNC:23631	DOI:10.1101/2022.10.12.511898	Brain
UBERON:0019264	gray matter of forebrain	gray matter of forebrain	CL:4023079	midbrain-derived inhibitory neuron	midbrain-derived inhibitory neuron	HGNC:25723, HGNC:43906, HGNC:53587, HGNC:7941	DOI:10.1101/2022.10.12.511898	Brain
UBERON:8410041	venule of lymph node	Venule	CL:0000071	blood vessel endothelial cell	Blood Vessel Endothelial Cell	HGNC:10612, HGNC:11220, HGNC:13635, HGNC:14686, HGNC:1527, HGNC:16041, HGNC:1641, HGNC:1662, HGNC:1662, HGNC:1697, HGNC:17474, HGNC:1764, HGNC:29602, HGNC:30455, HGNC:3763, HGNC:4035, HGNC:4938, HGNC:4940, HGNC:4947, HGNC:4948, HGNC:5344, HGNC:6895, HGNC:8823, HGNC:8823, HGNC:9459, HGNC:9707	DOI:10.1371/journal.pone.0094781|DOI:10.1369/jhc.4A6514.2005|ParkSM,AngelCE,McIntoshJD,MansellC,ChenCJ,CebonJ,DunbarPR|Mappingthedistinctivepopulationsoflymphaticendothelialcellsindifferentzonesofhumanlymphnodes|PLoSOne|2014Apr14;94:e94781|doi:10|1371/journal|pone|0094781|Erratumin:PLoSOne|2014;98:e106814|Mansell,ClaudiaM[correctedtoMansell,ClaudiaJ]|PMID:24733110;PMCID:PMC3986404||PusztaszeriMP,SeelentagW,BosmanFT|ImmunohistochemicalexpressionofendothelialmarkersCD31,CD34,vonWillebrandfactor,andFli-1innormalhumantissues|JHistochemCytochem|2006Apr;544:385-95|doi:10|1369/jhc|4A6514|2005|Epub2005Oct18|PMID:16234507|	Lymph_node
UBERON:8410041	venule of lymph node	Venule	CL:0000071	blood vessel endothelial cell	Blood Vessel Endothelial Cell	HGNC:10612, HGNC:11220, HGNC:13635, HGNC:14686, HGNC:1527, HGNC:16041, HGNC:1641, HGNC:1662, HGNC:1662, HGNC:1689, HGNC:1697, HGNC:17474, HGNC:1764, HGNC:29602, HGNC:30455, HGNC:3349, HGNC:4035, HGNC:4938, HGNC:4940, HGNC:4947, HGNC:4948, HGNC:5344, HGNC:6895, HGNC:8823, HGNC:9459, HGNC:9707	DOI:10.1371/journal.pone.0094781|DOI:10.1369/jhc.4A6514.2005|NoDOI|ParkSM,AngelCE,McIntoshJD,MansellC,ChenCJ,CebonJ,DunbarPR|Mappingthedistinctivepopulationsoflymphaticendothelialcellsindifferentzonesofhumanlymphnodes|PLoSOne|2014Apr14;94:e94781|doi:10|1371/journal|pone|0094781|Erratumin:PLoSOne|2014;98:e106814|Mansell,ClaudiaM[correctedtoMansell,ClaudiaJ]|PMID:24733110;PMCID:PMC3986404||PusztaszeriMP,SeelentagW,BosmanFT|ImmunohistochemicalexpressionofendothelialmarkersCD31,CD34,vonWillebrandfactor,andFli-1innormalhumantissues|JHistochemCytochem|2006Apr;544:385-95|doi:10|1369/jhc|4A6514|2005|Epub2005Oct18|PMID:16234507|	multi_loc
