Terminal AS/ID	Terminal AS/label	Terminal AS/user_label	Terminal CT/ID	Terminal CT/label	Terminal CT/user_label	Markers	References	Table
UBERON:0009745	lymph node medullary cord	Medullary Cord	CL:0009106	medullary reticular cell	Medullary Reticular Cell	HGNC:10672, HGNC:11926, HGNC:8823, HGNC:10672, HGNC:2770, HGNC:29602, HGNC:130, HGNC:12692	DOI:10.1016/j.ajpath.2010.12.039|DOI:10.3389/fimmu.2011.00035.|DOI:10.1016/j.jcyt.2017.01.010|LinkA,HardieDL,FavreS,BritschgiMR,AdamsDH,SixtM,CysterJG,BuckleyCD,LutherSA|AssociationofT-zonereticularnetworksandconduitswithectopiclymphoidtissuesinmiceandhumans|AmJPathol|2011Apr;1784:1662-75|doi:10|1016/j|ajpath|2010|12|039|PMID:21435450;PMCID:PMC3070229||FletcherAL,MalhotraD,ActonSE,Lukacs-KornekV,Bellemare-PelletierA,CurryM,ArmantM,TurleySJ|Reproducibleisolationoflymphnodestromalcellsrevealssite-dependentdifferencesinfibroblasticreticularcells|FrontImmunol|2011Sep12;2:35|doi:10|3389/fimmu|2011|00035|PMID:22566825;PMCID:PMC3342056||ValenciaJ,JiménezE,MartínezVG,DelAmoBG,HidalgoL,EntrenaA,Fernández-SevillaLM,DelRíoF,VarasA,VicenteÁ,SacedónR|Characterizationofhumanfibroblasticreticularcellsaspotentialimmunotherapeutictools|Cytotherapy|2017May;195:640-653|doi:10|1016/j|jcyt|2017|01|010|Epub2017Mar2|PMID:28262465|	Lymph_node
UBERON:8410071	subcapsular sinus ceiling	Subcapsular sinus ceiling	CL:0009107	lymphatic endothelial cell of subcapsular sinus ceiling	Lymphatic Endothelial Cell -Subcapsular Sinus Ceiling	HGNC:1611, HGNC:1527, HGNC:8051, HGNC:8021, HGNC:1611, HGNC:1527, HGNC:8823, HGNC:9666, HGNC:8021, HGNC:8514, HGNC:14687, HGNC:6895, HGNC:7035, HGNC:29602, HGNC:9459, HGNC:11924	DOI:10.3389/fcvm.2020.00052|DOI:10.1016/j.immuni.2019.06.027|XiangM,GrossoRA,TakedaA,PanJ,BekkhusT,BruloisK,DermadiD,NordlingS,VanlandewijckM,JalkanenS,UlvmarMH,ButcherEC|ASingle-CellTranscriptionalRoadmapoftheMouseandHumanLymphNodeLymphaticVasculature|FrontCardiovascMed|2020Apr30;7:52|doi:10|3389/fcvm|2020|00052|PMID:32426372;PMCID:PMC7204639||TakedaA,HollménM,DermadiD,PanJ,BruloisKF,KaukonenR,LönnbergT,BoströmP,KoskivuoI,IrjalaH,MiyasakaM,SalmiM,ButcherEC,JalkanenS|Single-CellSurveyofHumanLymphaticsUnveilsMarkedEndothelialCellHeterogeneityandMechanismsofHomingforNeutrophils|Immunity|2019Sep17;513:561-572|e5|doi:10|1016/j|immuni|2019|06|027|Epub2019Aug8|PMID:31402260|	Lymph_node
UBERON:8410072	subcapsular sinus floor	Subcapsular sinus floor	CL:0009108	lymphatic endothelial cell of subcapsular sinus floor	Lymphatic Endothelial Cell-Subcapsular Sinus Floor	HGNC:10619, HGNC:4602, HGNC:10642, HGNC:4035, HGNC:6740, HGNC:6895, HGNC:11924, HGNC:11801, HGNC:1611, HGNC:1527, HGNC:1709, HGNC:8823, HGNC:9666, HGNC:8021, HGNC:8514, HGNC:5344, HGNC:14687, HGNC:6895, HGNC:7035, HGNC:17635, HGNC:29602, HGNC:9459, HGNC:11924	DOI:10.3389/fcvm.2020.00052|DOI:10.1016/j.immuni.2019.06.027|XiangM,GrossoRA,TakedaA,PanJ,BekkhusT,BruloisK,DermadiD,NordlingS,VanlandewijckM,JalkanenS,UlvmarMH,ButcherEC|ASingle-CellTranscriptionalRoadmapoftheMouseandHumanLymphNodeLymphaticVasculature|FrontCardiovascMed|2020Apr30;7:52|doi:10|3389/fcvm|2020|00052|PMID:32426372;PMCID:PMC7204639||TakedaA,HollménM,DermadiD,PanJ,BruloisKF,KaukonenR,LönnbergT,BoströmP,KoskivuoI,IrjalaH,MiyasakaM,SalmiM,ButcherEC,JalkanenS|Single-CellSurveyofHumanLymphaticsUnveilsMarkedEndothelialCellHeterogeneityandMechanismsofHomingforNeutrophils|Immunity|2019Sep17;513:561-572|e5|doi:10|1016/j|immuni|2019|06|027|Epub2019Aug8|PMID:31402260|	Lymph_node
UBERON:8410032	trabecular sinus of lymph node	Trabecular sinus	CL:0009109	lymphatic endothelial cell of trabecula	Lymphatic Endothelial Cell-Trabeculae	HGNC:1611, HGNC:14687, HGNC:7035, HGNC:8021, HGNC:1611, HGNC:1527, HGNC:8253, HGNC:9666, HGNC:8021, HGNC:8514, HGNC:14687, HGNC:6895, HGNC:7035, HGNC:29602, HGNC:9459, HGNC:11924	DOI:10.3389/fcvm.2020.00052|DOI:10.1016/j.immuni.2019.06.027|XiangM,GrossoRA,TakedaA,PanJ,BekkhusT,BruloisK,DermadiD,NordlingS,VanlandewijckM,JalkanenS,UlvmarMH,ButcherEC|ASingle-CellTranscriptionalRoadmapoftheMouseandHumanLymphNodeLymphaticVasculature|FrontCardiovascMed|2020Apr30;7:52|doi:10|3389/fcvm|2020|00052|PMID:32426372;PMCID:PMC7204639||TakedaA,HollménM,DermadiD,PanJ,BruloisKF,KaukonenR,LönnbergT,BoströmP,KoskivuoI,IrjalaH,MiyasakaM,SalmiM,ButcherEC,JalkanenS|Single-CellSurveyofHumanLymphaticsUnveilsMarkedEndothelialCellHeterogeneityandMechanismsofHomingforNeutrophils|Immunity|2019Sep17;513:561-572|e5|doi:10|1016/j|immuni|2019|06|027|Epub2019Aug8|PMID:31402260|	Lymph_node
UBERON:0005463	subcapsular sinus of lymph node	Subcapsular Sinus	CL:0009110	lymphatic endothelial cell of medulla ceiling	Lymphatic Endothelial Cell of Medulla Ceiling	HGNC:1611, HGNC:14687, HGNC:7035, HGNC:8021, HGNC:1611, HGNC:1527, HGNC:8823, HGNC:9666, HGNC:8021, HGNC:8514, HGNC:14687, HGNC:6895, HGNC:7035, HGNC:29602, HGNC:9459, HGNC:11924	DOI:10.3389/fcvm.2020.00052|DOI:10.1016/j.immuni.2019.06.027|XiangM,GrossoRA,TakedaA,PanJ,BekkhusT,BruloisK,DermadiD,NordlingS,VanlandewijckM,JalkanenS,UlvmarMH,ButcherEC|ASingle-CellTranscriptionalRoadmapoftheMouseandHumanLymphNodeLymphaticVasculature|FrontCardiovascMed|2020Apr30;7:52|doi:10|3389/fcvm|2020|00052|PMID:32426372;PMCID:PMC7204639||TakedaA,HollménM,DermadiD,PanJ,BruloisKF,KaukonenR,LönnbergT,BoströmP,KoskivuoI,IrjalaH,MiyasakaM,SalmiM,ButcherEC,JalkanenS|Single-CellSurveyofHumanLymphaticsUnveilsMarkedEndothelialCellHeterogeneityandMechanismsofHomingforNeutrophils|Immunity|2019Sep17;513:561-572|e5|doi:10|1016/j|immuni|2019|06|027|Epub2019Aug8|PMID:31402260|	Lymph_node
UBERON:8410052	lymph node germinal center light zone	Light Zone	CL:0009111	centrocyte	Centrocyte	HGNC:1001, HGNC:1633, HGNC:1703, HGNC:7107, HGNC:7315, HGNC:990, HGNC:1001, HGNC:7154, HGNC:7315, HGNC:2336, HGNC:11922, HGNC:1667, HGNC:1060, HGNC:5480, HGNC:7107	NoDOI|DOI:10.1182/blood-2012-03-415380|NoDOI|VictoraGD,Dominguez-SolaD,HolmesAB,DeroubaixS,Dalla-FaveraR,NussenzweigMC|IdentificationofhumangerminalcenterlightanddarkzonecellsandtheirrelationshiptohumanB-celllymphomas|Blood|2012Sep13;12011:2240-8|doi:10|1182/blood-2012-03-415380|Epub2012Jun26|Erratumin:Blood|2015Sep3;12610:1262|PMID:22740445;PMCID:PMC3447782|	Lymph_node
UBERON:8410053	ymph node germinal center dark zone	Dark Zone	CL:0009112	centroblast	Centroblast	HGNC:13203, HGNC:1001, HGNC:1633, HGNC:11922, HGNC:2561, HGNC:7107, HGNC:7315, HGNC:990, HGNC:1001, HGNC:7154, HGNC:1633, HGNC:7315, HGNC:11922, HGNC:1667, HGNC:2561, HGNC:1697, HGNC:5480, HGNC:7107, HGNC:6642	NODOI|NoDOI|DOI:10.1182/blood-2012-03-415380|HsuSM,JaffeES|PhenotypicexpressionofB-lymphocytes|2|Immunoglobulinexpressionofgerminalcentercells|AmJPathol|1984Mar;1143:396-402|PMID:6364822;PMCID:PMC1900414||VictoraGD,Dominguez-SolaD,HolmesAB,DeroubaixS,Dalla-FaveraR,NussenzweigMC|IdentificationofhumangerminalcenterlightanddarkzonecellsandtheirrelationshiptohumanB-celllymphomas|Blood|2012Sep13;12011:2240-8|doi:10|1182/blood-2012-03-415380|Epub2012Jun26|Erratumin:Blood|2015Sep3;12610:1262|PMID:22740445;PMCID:PMC3447782|	Lymph_node
UBERON:0005196	spleen germinal center	Germinal Center	CL:0009113	T follicular regulatory cell	T Follicular Regulatory Cell	HGNC:1060, HGNC:6106, HGNC:6008, HGNC:8760, HGNC:1674, HGNC:1678, HGNC:6008, HGNC:1060, HGNC:6106, HGNC:8760	DOI:10.1371/journal.pone.0140978	Spleen
UBERON:8410067	lymph node interfollicular cortex	Interfollicular Cortex	CL:0009113	T follicular regulatory cell	T Follicular Regulatory Cell	HGNC:1673, HGNC:1678, HGNC:1060, HGNC:6106, HGNC:6008, HGNC:1675, HGNC:1678, HGNC:6008, HGNC:6106	DOI:10.1172/JCI200422325|DOI:10.1084/jem.20171940|LimHW,HillsamerP,KimCH|RegulatoryTcellscanmigratetofolliclesuponTcellactivationandsuppressGC-ThcellsandGC-Thcell-drivenBcellresponses|JClinInvest|2004Dec;11411:1640-9|doi:10|1172/JCI22325|Erratumin:JClinInvest|2005Jan;1151:195|PMID:15578096;PMCID:PMC529283||SayinI,RadtkeAJ,VellaLA,JinW,WherryEJ,BuggertM,BettsMR,HeratiRS,GermainRN,CanadayDH|SpatialdistributionandfunctionofTfollicularregulatorycellsinhumanlymphnodes|JExpMed|2018Jun4;2156:1531-1542|doi:10|1084/jem|20171940|Epub2018May16|PMID:29769249;PMCID:PMC5987920|	Lymph_node
UBERON:8410052	lymph node germinal center light zone	Light Zone	CL:0009113	T follicular regulatory cell	T Follicular Regulatory Cell	HGNC:1673, HGNC:1678, HGNC:1060, HGNC:6106, HGNC:6008, HGNC:1675, HGNC:1678, HGNC:6008, HGNC:6106	DOI:10.1172/JCI200422325|DOI:10.1084/jem.20171940|LimHW,HillsamerP,KimCH|RegulatoryTcellscanmigratetofolliclesuponTcellactivationandsuppressGC-ThcellsandGC-Thcell-drivenBcellresponses|JClinInvest|2004Dec;11411:1640-9|doi:10|1172/JCI22325|Erratumin:JClinInvest|2005Jan;1151:195|PMID:15578096;PMCID:PMC529283||SayinI,RadtkeAJ,VellaLA,JinW,WherryEJ,BuggertM,BettsMR,HeratiRS,GermainRN,CanadayDH|SpatialdistributionandfunctionofTfollicularregulatorycellsinhumanlymphnodes|JExpMed|2018Jun4;2156:1531-1542|doi:10|1084/jem|20171940|Epub2018May16|PMID:29769249;PMCID:PMC5987920|	Lymph_node
UBERON:8410075	lymph node paracortical cord	Paracortical Cord	CL:0009114	monocytoid B Cell	Monocytoid B Cell	HGNC:13203, HGNC:1633, HGNC:5541, HGNC:13203, HGNC:1633, HGNC:11922, HGNC:24692	NODOI|DOI:10.1038/s41573-020-00092-2|SteinK,HummelM,KorbjuhnP,FossHD,AnagnostopoulosI,MarafiotiT,SteinH|MonocytoidBcellsaredistinctfromsplenicmarginalzonecellsandcommonlyderivefromunmutatednaiveBcellsandlessfrequentlyfrompostgerminalcenterBcellsbypolyclonaltransformation|Blood|1999Oct15;948:2800-8|PMID:10515883||LeeDSW,RojasOL,GommermanJL|Bcelldepletiontherapiesinautoimmunedisease:advancesandmechanisticinsights|NatRevDrugDiscov|2020Dec15:1–21|doi:10|1038/s41573-020-00092-2|Epubaheadofprint|PMID:33324003;PMCID:PMC7737718|	Lymph_node
UBERON:0002049	vasculature	vasculature	CL:0010008	cardiac endothelial cell	endothelial cell	HGNC:8823, HGNC:12726, HGNC:1764		Heart
UBERON:0002444	lens fiber	lens Fibers	CL:0011004	lens fiber cell	lens fiber cell	HGNC:7103		Eye
UBERON:0002444	lens Fiber	lens Fiber	CL:0011004	lens fiber cell	lens fiber cell	HGNC:12692	DOI:10.1167/iovs.15-18117	Eye
UBERON:0005353	spleen perifollicular zone	Perifollicular Zone	CL:0011031	monocyte-derived dendritic cell	Monocyte-Derived DC	HGNC:6152, HGNC:3619	DOI:10.4049/jimmunol.1002632	Spleen
UBERON:0001960	periarterial lymphatic sheath	Periarteriolar Lymphoid Sheath (PALS)	CL:0011031	monocyte-derived dendritic cell	Monocyte-Derived DC	HGNC:6152, HGNC:3619	DOI:10.4049/jimmunol.1002632	Spleen
UBERON:0034729	sympathetic nerve	Sympathetic nerve	CL:0011103	sympathetic neuron	Sympathetic Neuron	HGNC:7656, HGNC:12513, HGNC:7656, HGNC:12513	DOI:10.1046/j.1469-7580.1999.19410143.x|PanuncioAL,DeLaPeñaS,GualcoG,ReissenweberN|Adrenergicinnervationinreactivehumanlymphnodes|JAnat|1999Jan;194Pt1Pt1:143-6|doi:10|1046/j|1469-7580|1999|19410143|x|PMID:10227676;PMCID:PMC1467902	Lymph_node
UBERON:0002339	epithelium of lobar bronchus	bronchial epithelium	CL:0017000	pulmonary ionocyte	pulmonary ionocyte	HGNC:740, HGNC:3815, HGNC:861, HGNC:1884, HGNC:1884	doi.org/10.1038/s41586-018-0394-6	Lung
UBERON:0002341	epithelium of segmental bronchus	segmental bronchial epithelium	CL:0017000	pulmonary ionocyte	pulmonary ionocyte	HGNC:740, HGNC:3815, HGNC:861, HGNC:1884, HGNC:1884	doi.org/10.1038/s41586-018-0394-6	Lung
UBERON:0003952	anterior stroma of cornea	anterior stroma of cornea	CL:0017004	telocyte	telocyte	HGNC:8803	DOI:10.1111/jcmm.13270	Eye
UBERON:0006566	left ventricle myocardium	myocardium	CL:0017004	telocyte	telocyte (interstitial like cell of cajal)	HGNC:1662, HGNC:12692		Heart
UBERON:0001102	cartilage of main bronchus	cartilagenous plate	CL:0019002	tracheobronchial chondrocyte	chondrocyte	HGNC:2200, HGNC:2200, HGNC:11204	doi:10.1101/2021.11.26.470108	Lung
UBERON:0001102	cartilage of main bronchus	cartilagenous plate	CL:0019002	tracheobronchial chondrocyte	chondrocyte	HGNC:2200, HGNC:2200	doi:10.1101/2021.11.26.470108	Lung
UBERON:0003604	trachea cartilage	tracheal cartilage	CL:0019002	tracheobronchial chondrocyte	chondrocyte	HGNC:2200, HGNC:2200, HGNC:11204	doi:10.1101/2021.11.26.470108	Lung
UBERON:0002405	immune system	Immune System of Respiratory Tract	CL:0019015	lung parenchyma resident eosinophil	eosinophil	HGNC:3423, HGNC:10046	doi:10.1016/j.lfs.2020.118973	Lung
UBERON:0010397	efferent lymphatic vessel	Efferent Lymphatics	CL:0019017	lymphatic vessel smooth muscle cell	Smooth Muscle Cell	HGNC:130, HGNC:130	DOI:10.1038/s41577-020-0281-x|NoDOI|OhtaniO,OhtaniY|Recentdevelopmentsinmorphologyoflymphaticvesselsandlymphnodes|AnnVascDis|2012;52:145-50|doi:10|3400/avd|ra|11|00099|PMID:23555502;PMCID:PMC3595868||Toccanier-PelteMF,SkalliO,KapanciY,GabbianiG|Characterizationofstromalcellswithmyoidfeaturesinlymphnodesandspleeninnormalandpathologicconditions|AmJPathol|1987Oct;1291:109-18|PMID:3310649;PMCID:PMC1899700|	Lymph_node
UBERON:0001473	lymphatic vessel	Lymphatic Vessels	CL:0019017	Lymphatic vessel smooth muscle cell	Smooth Muscle Cell	HGNC:130, HGNC:130	DOI:10.1038/s41577-020-0281-x|DOI:10.1002/cphy.c180015|JalkanenS,SalmiM|Lymphaticendothelialcellsofthelymphnode|NatRevImmunol|2020Sep;209:566-578|doi:10|1038/s41577-020-0281-x|Epub2020Feb24|PMID:32094869||BreslinJW,YangY,ScallanJP,SweatRS,AdderleySP,MurfeeWL|LymphaticVesselNetworkStructureandPhysiology|ComprPhysiol|2018Dec13;91:207-299|doi:10|1002/cphy|c180015|PMID:30549020;PMCID:PMC6459625|	Lymph_node
UBERON:0001193	hepatic artery	hepatic artery	CL:0019018	blood vessel smooth muscle cell	smooth muscle cell	HGNC:130, HGNC:130		Liver
UBERON:0012416	respiratory system arterial smooth muscle	arterial system smooth muscle	CL:0019018	blood vessel smooth muscle cell	vascular smooth muscle	HGNC:8033, HGNC:7883, HGNC:4881, HGNC:130, HGNC:130, HGNC:6143, HGNC:8033	10.1161/01.atv.17.7.1203	Lung
UBERON:0012418	respiratory system venous smooth muscle	venous system smooth muscle	CL:0019018	blood vessel smooth muscle cell	vascular smooth muscle	HGNC:8033, HGNC:7883, HGNC:4881, HGNC:130, HGNC:130, HGNC:6143, HGNC:8033	10.1161/01.atv.17.7.1203	Lung
UBERON:0012418	respiratory system venous smooth muscle	venous system smooth muscle	CL:0019018	blood vessel smooth muscle cell	vascular smooth muscle cell	HGNC:130, HGNC:6143, HGNC:2155, HGNC:130, HGNC:6143	10.1161/01.atv.17.7.1203	Lung
UBERON:0004884	lobar bronchus mesenchyme	bronchial mesenchyme	CL:0019019	tracheobronchial smooth muscle cell	tracheobronchial smooth muscle	HGNC:130, HGNC:11553, HGNC:2155, HGNC:19719, HGNC:130, HGNC:11553, HGNC:19719, HGNC:2155	doi:10.1186/s12931-017-0640-8	Lung
UBERON:0003387	smooth muscle of trachea	tracheal smooth muscle	CL:0019019	tracheobronchial smooth muscle cell	tracheobronchial smooth muscle cell	HGNC:130, HGNC:19719, HGNC:7569, HGNC:2770, HGNC:130, HGNC:11553, HGNC:19719	doi:10.1186/s12931-017-0640-8	Lung
UBERON:0005452	hepatic cord	hepatic plate	CL:0019026	periportal region hepatocyte	periportal hepatocyte	HGNC:4806, HGNC:2611, HGNC:4806, HGNC:2611	DOI:10.1053/j.gastro.2009.02.063|DOI:10.1038/s42255-019-0109-9	Liver
UBERON:0005452	hepatic cord	hepatic plate	CL:0019028	midzonal region hepatocyte	mid zone hepatocyte	HGNC:4806, HGNC:2611, HGNC:2637		Liver
UBERON:0005452	hepatic cord	hepatic plate	CL:0019029	centrilobular region hepatocyte	pericentral hepatocyte	HGNC:4341, HGNC:2637, HGNC:4341, HGNC:2637	DOI:10.1053/j.gastro.2009.02.063|DOI:10.1038/ncb3337|DOI:10.1038/nature14863	Liver
UBERON:0011184	epithelium of crypt of Lieberkuhn	epithelium	CL:0019032	intestinal tuft cell	tuft cell	HGNC:20412, HGNC:2700, HGNC:14323, HGNC:19864, HGNC:9604, HGNC:20412, HGNC:2700, HGNC:14323, HGNC:19864, HGNC:9604	DOI:10.1038/s42003-020-01181-z|DOI:10.1038/s41598-019-53997-3|DOI:10.4049/jimmunol.1801069|PMID:32814826PMCID:PMC7438495|PMID:31767912PMCID:PMC6877571|PMID:30782851PMCID:PMC6383804	Large_intestine
UBERON:0022281	epithelium of crypt of Lieberkuhn of large intestine	epithelium	CL:0019032	intestinal tuft cell	tuft cell	HGNC:20412, HGNC:2700, HGNC:14323, HGNC:19864, HGNC:9604, HGNC:20412, HGNC:2700, HGNC:14323, HGNC:19864, HGNC:9604	DOI:10.1038/s42003-020-01181-z|DOI:10.1038/s41598-019-53997-3|DOI:10.4049/jimmunol.1801069|PMID:32814826PMCID:PMC7438495|PMID:31767912PMCID:PMC6877571|PMID:30782851PMCID:PMC6383804	Large_intestine
UBERON:0002341	epithelium of segmental bronchus	segmental bronchial epithelium	CL:1000143	lung goblet cell	bronchial goblet cell	HGNC:7515, HGNC:17257, HGNC:7516, HGNC:11756, HGNC:328, HGNC:328, HGNC:7515, HGNC:16438, HGNC:8659	doi:10.1038/s41385-020-00370-7	Lung
UBERON:0002339	epithelium of lobar bronchus	bronchial epithelium	CL:1000143	lung goblet cell	bronchial goblet cell	HGNC:7515, HGNC:17257, HGNC:7516, HGNC:11756, HGNC:328, HGNC:328, HGNC:7515, HGNC:16438, HGNC:8659	doi:10.1038/s41385-020-00370-7	Lung
UBERON:0001901	epithelium of trachea	tracheal epithelium	CL:1000223	lung neuroendocrine cell	neuroendocrine cell	HGNC:738, HGNC:4605, HGNC:1437, HGNC:1929, HGNC:1437, HGNC:4605, HGNC:1757, HGNC:8008	doi:10.1126/science.aan8546	Lung
UBERON:0002339	epithelium of lobar bronchus	bronchial epithelium	CL:1000223	lung neuroendocrine cell	neuroendocrine cell	HGNC:738, HGNC:4605, HGNC:1929, HGNC:1437, HGNC:1437, HGNC:4605, HGNC:1757, HGNC:8008	doi:10.1126/science.aan8546	Lung
UBERON:0002341	epithelium of segmental bronchus	segmental bronchial epithelium	CL:1000223	lung neuroendocrine cell	neuroendocrine cell	HGNC:738, HGNC:4605, HGNC:1929, HGNC:1437, HGNC:1437, HGNC:4605, HGNC:1757, HGNC:8008	doi:10.1126/science.aan8546	Lung
UBERON:0002051	epithelium of bronchiole	epithelium of bronchiole	CL:1000271	lung ciliated cell	lung ciliated cell	HGNC:3816, HGNC:12371, HGNC:15467, HGNC:20771, HGNC:3816, HGNC:26308, HGNC:34527	doi:10.1038/s41591-021-01332-7	Lung
UBERON:0001958	terminal bronchiole epithelium	terminal bronchiole epithelium	CL:1000271	lung ciliated cell	lung ciliated cell	HGNC:3816, HGNC:12371, HGNC:15467, HGNC:20771, HGNC:3816, HGNC:26308, HGNC:34527	doi:10.1038/s41591-021-01332-7	Lung
UBERON:0012398	large intestine smooth muscle circular layer	circular muscle layer	CL:1000279		muscle	HGNC:130, HGNC:11126, HGNC:130, HGNC:11126	DOI:10.1007/978-1-4939-0897-4_3|PMID:24997029	Large_intestine
UBERON:0012399	large intestine smooth muscle longitudinal layer	longitudinal muscle layer	CL:1000279	smooth muscle cell of large intestine	muscle	HGNC:130, HGNC:11126, HGNC:130, HGNC:11126	DOI:10.1007/978-1-4939-0897-4_3|PMID:24997029	Large_intestine
UBERON:0004184	prostate gland stroma	prostate stroma	CL:1000299	fibroblast of connective tissue of prostate	interstitial fibroblast	HGNC:1346, HGNC:7035, HGNC:2705	DOI:10.1002/path.5751	Prostate
UBERON:0004184	prostate gland stroma	prostate stroma	CL:1000301	fibroblast of subepithelial connective tissue of prostatic gland	periepithelial fibroblast	HGNC:612, HGNC:9592, HGNC:2705	DOI:10.1002/path.5751	Prostate
UBERON:0002348	epicardium	Epicardium	CL:1000309	epicardial adipocyte	adipocyte	HGNC:24865, HGNC:6553, HGNC:3594		Heart
UBERON:0011184	epithelium of crypt of Lieberkuhn	epithelium	CL:1000321	large intestine crypt goblet cell	goblet	HGNC:20412, HGNC:7512, HGNC:20412, HGNC:7512	DOI:10.1038/s42003-020-01181-z|PMID:32814826PMCID:PMC7438495	Large_intestine
UBERON:0000397	colonic epithelium	epithelium	CL:1000321	large intestine crypt goblet cell	goblet	HGNC:20412, HGNC:7512, HGNC:20412, HGNC:7512	DOI:10.1038/s42003-020-01181-z|PMID:32814826PMCID:PMC7438495	Large_intestine
UBERON:0022281	epithelium of crypt of Lieberkuhn of large intestine	epithelium	CL:1000321	large intestine crypt goblet cell	goblet	HGNC:20412, HGNC:7512, HGNC:20412, HGNC:7512	DOI:10.1038/s42003-020-01181-z|PMID:32814826PMCID:PMC7438495	Large_intestine
UBERON:0014726	intercalated duct of pancreas	Intercalated duct	CL:1000322	pancreatic goblet cell	Pancreatic goblet cell	HGNC:7512		Pancreas
UBERON:0001901	epithelium of trachea	tracheal epithelium	CL:1000329	goblet cell of epithelium of trachea	tracheal goblet cell	HGNC:7515, HGNC:17257, HGNC:7516, HGNC:11756, HGNC:328, HGNC:7515, HGNC:16438, HGNC:8659	doi:10.1038/s41385-020-00370-7	Lung
UBERON:0008346	duodenal epithelium	Epithelium	CL:1000344	paneth cell of epithelium proper of small intestine	Paneth cell	HGNC:6740, HGNC:2764	DOI:10.1016/j.celrep.2021.108819	Small_intestine
UBERON:0001901	epithelium of trachea	tracheal epithelium	CL:1000348	basal cell of epithelium of trachea	basal cell	HGNC:15979, HGNC:6442, HGNC:7809, HGNC:15979, HGNC:6442, HGNC:7809, HGNC:12338	doi:10.1042/BST20191010.	Lung
UBERON:0001958	terminal bronchiole epithelium	terminal bronchiole epithelium	CL:1000350	basal epithelial cell of terminal bronchiole	basal cell	HGNC:15979, HGNC:6442, HGNC:7809, HGNC:15979, HGNC:6442, HGNC:7809, HGNC:12338	doi:10.1042/BST20191010.	Lung
UBERON:0001955	epithelium of respiratory bronchiole	epithelium of respiratory bronchiole	CL:1000351	basal cell of epithelium of respiratory bronchiole	basal cell	HGNC:15979, HGNC:6442, HGNC:7809, HGNC:15979, HGNC:6442, HGNC:7809, HGNC:12338	doi:10.1042/BST20191010.	Lung
UBERON:0002051	epithelium of bronchiole	epithelium of bronchiole	CL:1000352	basal epithelial cell of lobular bronchiole	basal cell	HGNC:15979, HGNC:6442, HGNC:7809, HGNC:15979, HGNC:6442, HGNC:7809, HGNC:12338	doi:10.1042/BST20191010.	Lung
UBERON:0001281	hepatic sinusoid	hepatic sinusoid	CL:1000398	endothelial cell of hepatic sinusoid	liver sinusoid endothelial cell	HGNC:8823, HGNC:3349, HGNC:1662, HGNC:8823, HGNC:3349	DOI:10.3748/wjg.v12.i34.5429|https://www|ncbi|nlm|nih|gov/pmc/articles/PMC4088223/	Liver
UBERON:0004927	submucosa of cecum	submucosa	CL:1000412	endothelial cell of arteriole	arteriole endothelium	HGNC:8823, HGNC:1662, HGNC:1663, HGNC:8823, HGNC:1662, HGNC:1663	NoDOI	Large_intestine
UBERON:0012399	large intestine smooth muscle longitudinal layer	longitudinal muscle layer	CL:1000412	endothelial cell of arteriole	arteriole endothelium	HGNC:8823, HGNC:1662, HGNC:1663, HGNC:8823, HGNC:1662, HGNC:1663	DOI:10.1007/978-1-4939-0897-4_3|PMID:24997029	Large_intestine
UBERON:0012375	subserosa	subserosa	CL:1000412	endothelial cell of arteriole	arteriole endothelium	HGNC:8823, HGNC:1662, HGNC:1663, HGNC:8823, HGNC:1662, HGNC:1663	NoDOI	Large_intestine
UBERON:0006134	nerve fiber	vessel	CL:1000412	endothelial cell of arteriole	arteriole endothelial cell	HGNC:8823, HGNC:1662, HGNC:1663, HGNC:8823, HGNC:1662, HGNC:1663	NoDOI	Large_intestine
UBERON:0005742	adventitia	adventitia	CL:1000412	endothelial cell of arteriole	arteriole endothelium	HGNC:8823, HGNC:1662, HGNC:1663, HGNC:8823, HGNC:1662, HGNC:1663	NoDOI	Large_intestine
UBERON:0012398	large intestine smooth muscle circular layer	circular muscle layer	CL:1000412	endothelial cell of arteriole	arteriole endothelium	HGNC:8823, HGNC:1662, HGNC:1663, HGNC:8823, HGNC:1662, HGNC:1663	DOI:10.1007/978-1-4939-0897-4_3|PMID:24997029	Large_intestine
UBERON:0002439	myenteric nerve plexus	myenteric plexus of Auerbach	CL:1000412	endothelial cell of arteriole	arteriole endothelium	HGNC:8823, HGNC:1662, HGNC:1663, HGNC:8823, HGNC:1662, HGNC:1663	DOI:10.1007/978-1-4939-0897-4_3|PMID:24997029	Large_intestine
UBERON:0003331	submucosa of colon	submucosa	CL:1000412	endothelial cell of arteriole	arteriole endothelium	HGNC:8823, HGNC:1662, HGNC:1663, HGNC:8823, HGNC:1662, HGNC:1663	NoDOI	Large_intestine
UBERON:0000055	vessel	vessel	CL:1000412	endothelial cell of arteriole	arteriole endothelial cell	HGNC:8823, HGNC:1662, HGNC:1663, HGNC:8823, HGNC:1662, HGNC:1663	NoDOI	Large_intestine
