s	slabel	user_slabel	o	olabel	user_olabel
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0018231	labyrinthine artery	labyrinthine artery
CL:0000057	fibroblast	fibroblast	UBERON:0018231	labyrinthine artery	labyrinthine artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0018231	labyrinthine artery	labyrinthine artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0002505	spiral modiolar artery	spiral modiolar artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0002505	spiral modiolar artery	spiral modiolar artery
CL:0000057	fibroblast	fibroblast	UBERON:0002505	spiral modiolar artery	spiral modiolar artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0002505	spiral modiolar artery	spiral modiolar artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001636	posterior cerebral artery	posterior cerebral artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001636	posterior cerebral artery	posterior cerebral artery
CL:0000057	fibroblast	fibroblast	UBERON:0001636	posterior cerebral artery	posterior cerebral artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001636	posterior cerebral artery	posterior cerebral artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0035183	calcarine artery	calcarine artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0035183	calcarine artery	calcarine artery
CL:0000057	fibroblast	fibroblast	UBERON:0035183	calcarine artery	calcarine artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0035183	calcarine artery	calcarine artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001634	mesencephalic artery	mesencephalic artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001634	mesencephalic artery	mesencephalic artery
CL:0000057	fibroblast	fibroblast	UBERON:0001634	mesencephalic artery	mesencephalic artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001634	mesencephalic artery	mesencephalic artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001635	superior cerebellar artery	superior cerebellar artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001635	superior cerebellar artery	superior cerebellar artery
CL:0000057	fibroblast	fibroblast	UBERON:0001635	superior cerebellar artery	superior cerebellar artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001635	superior cerebellar artery	superior cerebellar artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0009688	posterior inferior cerebellar artery	posterior inferior cerebellar artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0009688	posterior inferior cerebellar artery	posterior inferior cerebellar artery
CL:0000057	fibroblast	fibroblast	UBERON:0009688	posterior inferior cerebellar artery	posterior inferior cerebellar artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0009688	posterior inferior cerebellar artery	posterior inferior cerebellar artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0007146	posterior spinal artery	posterior spinal artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0007146	posterior spinal artery	posterior spinal artery
CL:0000057	fibroblast	fibroblast	UBERON:0007146	posterior spinal artery	posterior spinal artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0007146	posterior spinal artery	posterior spinal artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001626	left coronary artery	left coronary artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001626	left coronary artery	left coronary artery
CL:0000057	fibroblast	fibroblast	UBERON:0001626	left coronary artery	left coronary artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001626	left coronary artery	left coronary artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001625	right coronary artery	right coronary artery
CL:1000413	endothelial cell of artery	endothelial cell of artery	UBERON:0001625	right coronary artery	right coronary artery
CL:0000057	fibroblast	fibroblast	UBERON:0001625	right coronary artery	right coronary artery
CL:0000359	vascular associated smooth muscle cell	vascular associated smooth muscle cell	UBERON:0001625	right coronary artery	right coronary artery
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0005438	coronary sinus	coronary sinus
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0006958	great vein of heart	great vein of heart
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0006958	great vein of heart	great vein of heart
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0009687	middle cardiac vein	middle cardiac vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0009687	middle cardiac vein	middle cardiac vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0035374	small cardiac vein	small cardiac vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0035374	small cardiac vein	small cardiac vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001072	posterior vena cava	posterior vena cava
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001072	posterior vena cava	posterior vena cava
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001139	common iliac vein	common iliac vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001139	common iliac vein	common iliac vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001316	external iliac vein	external iliac vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001316	external iliac vein	external iliac vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001360	deep circumflex iliac vein	deep circumflex iliac vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001360	deep circumflex iliac vein	deep circumflex iliac vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001361	femoral vein	femoral vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001361	femoral vein	femoral vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001363	great saphenous vein	great saphenous vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001363	great saphenous vein	great saphenous vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0009048	deep external pudendal vein	deep external pudendal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0009048	deep external pudendal vein	deep external pudendal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0018253	external pudendal vein	external pudendal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0018253	external pudendal vein	external pudendal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001550	medial marginal vein	medial marginal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001550	medial marginal vein	medial marginal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0014692	superficial epigastric vein	superficial epigastric vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0014692	superficial epigastric vein	superficial epigastric vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0009049	superficial external pudendal vein	superficial external pudendal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0009049	superficial external pudendal vein	superficial external pudendal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0035234	medial circumflex femoral vein	medial circumflex femoral vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0035234	medial circumflex femoral vein	medial circumflex femoral vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001544	popliteal vein	popliteal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001544	popliteal vein	popliteal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001545	anterior tibial vein	anterior tibial vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001545	anterior tibial vein	anterior tibial vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001549	dorsal metatarsal vein	dorsal metatarsal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001549	dorsal metatarsal vein	dorsal metatarsal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0013143	gastrocnemius vein	gastrocnemius vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0013143	gastrocnemius vein	gastrocnemius vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0013142	soleal vein	soleal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0013142	soleal vein	soleal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001546	posterior tibial vein	posterior tibial vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001546	posterior tibial vein	posterior tibial vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0006139	plantar digital vein	plantar digital vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0006139	plantar digital vein	plantar digital vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0006144	medial plantar digital vein	medial plantar digital vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0006144	medial plantar digital vein	medial plantar digital vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0013142	soleal vein #2	soleal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0013142	soleal vein #2	soleal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001547	small saphenous vein	small saphenous vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001547	small saphenous vein	small saphenous vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001548	lateral marginal vein	lateral marginal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001548	lateral marginal vein	lateral marginal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0013144	vein of genicular venous plexus	vein of genicular venous plexus
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0013144	vein of genicular venous plexus	vein of genicular venous plexus
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0007154	inferior epigastric vein	inferior epigastric vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0007154	inferior epigastric vein	inferior epigastric vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001320	iliolumbar vein	iliolumbar vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001320	iliolumbar vein	iliolumbar vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001317	internal iliac vein	internal iliac vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001317	internal iliac vein	internal iliac vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0006690	deep dorsal vein of clitoris	deep dorsal vein of clitoris
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0006690	deep dorsal vein of clitoris	deep dorsal vein of clitoris
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0006656	deep dorsal vein of penis	deep dorsal vein of penis
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0006656	deep dorsal vein of penis	deep dorsal vein of penis
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001318	inferior vesical vein	inferior vesical vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001318	inferior vesical vein	inferior vesical vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0018252	internal pudendal vein	internal pudendal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0018252	internal pudendal vein	internal pudendal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001321	obturator vein	obturator vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001321	obturator vein	obturator vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001362	perineal vein	perineal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001362	perineal vein	perineal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0006355	superior vesical vein	superior vesical vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0006355	superior vesical vein	superior vesical vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0008889	uterine venous plexus	uterine venous plexus
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0008889	uterine venous plexus	uterine venous plexus
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001319	vaginal vein	vaginal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001319	vaginal vein	vaginal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0002460	vesical vein	vesical vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0002460	vesical vein	vesical vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0006687	median sacral vein	median sacral vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0006687	median sacral vein	median sacral vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0011955	left hepatic vein	left hepatic vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0011955	left hepatic vein	left hepatic vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0006841	central vein of liver	central vein of liver
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0006841	central vein of liver	central vein of liver
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001281	hepatic sinusoid	hepatic sinusoid
CL:0002144	capillary endothelial cell	capillary endothelial cell	UBERON:0001281	hepatic sinusoid	hepatic sinusoid
CL:0002262	endothelial cell of sinusoid	endothelial cell of sinusoid	UBERON:0001281	hepatic sinusoid	hepatic sinusoid
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001639	hepatic portal vein	hepatic portal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001639	hepatic portal vein	hepatic portal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001639	hepatic portal vein	hepatic portal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001639	hepatic portal vein	hepatic portal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0035392	cystic vein	cystic vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0035392	cystic vein	cystic vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0014690	left gastric vein	left gastric vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0014690	left gastric vein	left gastric vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0035655	paraumbilical vein	paraumbilical vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0035655	paraumbilical vein	paraumbilical vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0014691	right gastric vein	right gastric vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0014691	right gastric vein	right gastric vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0003713	splenic vein	splenic vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0003713	splenic vein	splenic vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001215	inferior mesenteric vein	inferior mesenteric vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001215	inferior mesenteric vein	inferior mesenteric vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001214	pancreatic tributary of splenic vein	pancreatic tributary of splenic vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001214	pancreatic tributary of splenic vein	pancreatic tributary of splenic vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0010400	spleen trabecular vein	spleen trabecular vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0010400	spleen trabecular vein	spleen trabecular vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0003910	splenic sinusoid	splenic sinusoid
CL:0002144	capillary endothelial cell	capillary endothelial cell	UBERON:0003910	splenic sinusoid	splenic sinusoid
CL:0002262	endothelial cell of sinusoid	endothelial cell of sinusoid	UBERON:0003910	splenic sinusoid	splenic sinusoid
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001138	superior mesenteric vein	superior mesenteric vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001138	superior mesenteric vein	superior mesenteric vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001217	ileal vein	ileal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001217	ileal vein	ileal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001219	ileocolic vein	ileocolic vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001219	ileocolic vein	ileocolic vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001216	jejunal vein	jejunal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001216	jejunal vein	jejunal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001218	middle colic vein	middle colic vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001218	middle colic vein	middle colic vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001142	left renal vein	left renal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001142	left renal vein	left renal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0035483	left suprarenal vein	left suprarenal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0035483	left suprarenal vein	left suprarenal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0000443	left testicular vein	left testicular vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0000443	left testicular vein	left testicular vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0011957	middle hepatic vein	middle hepatic vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0011957	middle hepatic vein	middle hepatic vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001140	renal vein	renal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001140	renal vein	renal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0009887	interlobar vein	interlobar vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0009887	interlobar vein	interlobar vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0004719	kidney arcuate vein	kidney arcuate vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0004719	kidney arcuate vein	kidney arcuate vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0005168	renal interlobular vein	renal interlobular vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0005168	renal interlobular vein	renal interlobular vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0010181	straight venules of kidney	straight venules of kidney
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0011956	right hepatic vein	right hepatic vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0011956	right hepatic vein	right hepatic vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001141	right renal vein	right renal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001141	right renal vein	right renal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0035435	right suprarenal vein	right suprarenal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0035435	right suprarenal vein	right suprarenal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0000442	right testicular vein	right testicular vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0000442	right testicular vein	right testicular vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001330	pampiniform plexus	pampiniform plexus
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001330	pampiniform plexus	pampiniform plexus
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001585	anterior vena cava	anterior vena cava
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001585	anterior vena cava	anterior vena cava
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001594	azygos vein	azygos vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001594	azygos vein	azygos vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0006665	accessory hemiazygos vein	accessory hemiazygos vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0006665	accessory hemiazygos vein	accessory hemiazygos vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0006663	hemiazygos vein	hemiazygos vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0006663	hemiazygos vein	hemiazygos vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0035252	left subcostal vein	left subcostal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0035252	left subcostal vein	left subcostal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0012199	posterior intercostal vein	posterior intercostal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0012199	posterior intercostal vein	posterior intercostal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0035474	right subcostal vein	right subcostal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0035474	right subcostal vein	right subcostal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0012196	right superior intercostal vein	right superior intercostal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0012196	right superior intercostal vein	right superior intercostal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0012194	superior intercostal vein	superior intercostal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0012194	superior intercostal vein	superior intercostal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0012237	superior phrenic vein	superior phrenic vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0012237	superior phrenic vein	superior phrenic vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0003711	brachiocephalic vein	brachiocephalic vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0003711	brachiocephalic vein	brachiocephalic vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0007156	inferior thyroid vein	inferior thyroid vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0007156	inferior thyroid vein	inferior thyroid vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001586	internal jugular vein	internal jugular vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001586	internal jugular vein	internal jugular vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001656	retromandibular vein	retromandibular vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001656	retromandibular vein	retromandibular vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001660	maxillary vein	maxillary vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001660	maxillary vein	maxillary vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0014685	pterygoid plexus	pterygoid plexus
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0014685	pterygoid plexus	pterygoid plexus
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001661	deep temporal vein	deep temporal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001661	deep temporal vein	deep temporal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001658	middle temporal vein	middle temporal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001658	middle temporal vein	middle temporal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001657	superficial temporal vein	superficial temporal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001657	superficial temporal vein	superficial temporal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001659	transverse facial vein	transverse facial vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001659	transverse facial vein	transverse facial vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001659	transverse facial vein #2	transverse facial vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001659	transverse facial vein #2	transverse facial vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001653	facial vein	facial vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001653	facial vein	facial vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0014686	angular vein	angular vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0014686	angular vein	angular vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0002459	inferior palpebral vein	inferior palpebral vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0002459	inferior palpebral vein	inferior palpebral vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0014768	superior palpebral vein	superior palpebral vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0014768	superior palpebral vein	superior palpebral vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001654	supraorbital vein	supraorbital vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001654	supraorbital vein	supraorbital vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0035659	deep facial vein	deep facial vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0035659	deep facial vein	deep facial vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0003478	vein of lower lip	vein of lower lip
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0003478	vein of lower lip	vein of lower lip
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0035662	parotid vein	parotid vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0035662	parotid vein	parotid vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001655	submental vein	submental vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001655	submental vein	submental vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0003477	vein of upper lip	vein of upper lip
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0003477	vein of upper lip	vein of upper lip
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0007160	inferior petrosal sinus	inferior petrosal sinus
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0003712	cavernous sinus	cavernous sinus
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0001673	central retinal vein	central retinal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0001673	central retinal vein	central retinal vein
CL:0000071	blood vessel endothelial cell	blood vessel endothelial cell	UBERON:0036300	tributary of central retinal vein	tributary of central retinal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0036300	tributary of central retinal vein	tributary of central retinal vein
CL:0002543	vein endothelial cell	vein endothelial cell	UBERON:0003712	cavernous sinus	cavernous sinus
