Upper AS	Upper AS/label	Upper AS/ID	AS Name	References/ID	References/DOI
ovary	ovary	UBERON:0000992	medial ovary	doi:10.1093/humupd/dmh061	Juengel JL, McNatty KP. The role of proteins of the transforming growth factor-beta superfamily in the intraovarian regulation of follicular development. Human Reproduction Update. 2005;11(2):144-61.
medial ovary			medial inferior ovary	doi:10.1093/humupd/dmh061	Juengel JL, McNatty KP. The role of proteins of the transforming growth factor-beta superfamily in the intraovarian regulation of follicular development. Human Reproduction Update. 2005;11(2):144-61.
medial inferior ovary			medial inferior antimesenteric ovary	doi:10.1093/humupd/dmh061	Juengel JL, McNatty KP. The role of proteins of the transforming growth factor-beta superfamily in the intraovarian regulation of follicular development. Human Reproduction Update. 2005;11(2):144-61.
ovary	ovary	UBERON:0000992	medial ovary	doi:10.18632/aging.103237 ; doi:10.3390/ijms21124565	Mara JN, Zhou LT, Larmore M, Johnson B, Ayiku R, Amargant F, Pritchard MT, Duncan FE. Ovulation and ovarian wound healing are impaired with advanced reproductive age. Aging (Albany NY). 2020;12(10):9686-9713. ; Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
medial ovary			medial inferior ovary	doi:10.18632/aging.103237 ; doi:10.3390/ijms21124565	Mara JN, Zhou LT, Larmore M, Johnson B, Ayiku R, Amargant F, Pritchard MT, Duncan FE. Ovulation and ovarian wound healing are impaired with advanced reproductive age. Aging (Albany NY). 2020;12(10):9686-9713. ; Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
medial inferior ovary			medial inferior antimesenteric ovary	doi:10.18632/aging.103237 ; doi:10.3390/ijms21124565	Mara JN, Zhou LT, Larmore M, Johnson B, Ayiku R, Amargant F, Pritchard MT, Duncan FE. Ovulation and ovarian wound healing are impaired with advanced reproductive age. Aging (Albany NY). 2020;12(10):9686-9713. ; Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
medial inferior ovary			medial inferior mesenteric ovary	doi:10.1093/humupd/dmh061	Juengel JL, McNatty KP. The role of proteins of the transforming growth factor-beta superfamily in the intraovarian regulation of follicular development. Human Reproduction Update. 2005;11(2):144-61.
medial inferior ovary			medial inferior mesenteric ovary	doi:10.18632/aging.103237 ; doi:10.3390/ijms21124565	Mara JN, Zhou LT, Larmore M, Johnson B, Ayiku R, Amargant F, Pritchard MT, Duncan FE. Ovulation and ovarian wound healing are impaired with advanced reproductive age. Aging (Albany NY). 2020;12(10):9686-9713. ; Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
medial ovary			medial superior ovary	doi:10.1093/humupd/dmh061	Juengel JL, McNatty KP. The role of proteins of the transforming growth factor-beta superfamily in the intraovarian regulation of follicular development. Human Reproduction Update. 2005;11(2):144-61.
medial superior ovary			medial superior antimesenteric ovary	doi:10.1093/humupd/dmh061	Juengel JL, McNatty KP. The role of proteins of the transforming growth factor-beta superfamily in the intraovarian regulation of follicular development. Human Reproduction Update. 2005;11(2):144-61.
medial ovary			medial superior ovary	doi:10.18632/aging.103237 ; doi:10.3390/ijms21124565	Mara JN, Zhou LT, Larmore M, Johnson B, Ayiku R, Amargant F, Pritchard MT, Duncan FE. Ovulation and ovarian wound healing are impaired with advanced reproductive age. Aging (Albany NY). 2020;12(10):9686-9713. ; Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
medial superior ovary			medial superior antimesenteric ovary	doi:10.18632/aging.103237 ; doi:10.3390/ijms21124565	Mara JN, Zhou LT, Larmore M, Johnson B, Ayiku R, Amargant F, Pritchard MT, Duncan FE. Ovulation and ovarian wound healing are impaired with advanced reproductive age. Aging (Albany NY). 2020;12(10):9686-9713. ; Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
medial superior ovary			medial superior mesenteric ovary	doi:10.1093/humupd/dmh061	Juengel JL, McNatty KP. The role of proteins of the transforming growth factor-beta superfamily in the intraovarian regulation of follicular development. Human Reproduction Update. 2005;11(2):144-61.
medial superior ovary			medial superior mesenteric ovary	doi:10.18632/aging.103237 ; doi:10.3390/ijms21124565	Mara JN, Zhou LT, Larmore M, Johnson B, Ayiku R, Amargant F, Pritchard MT, Duncan FE. Ovulation and ovarian wound healing are impaired with advanced reproductive age. Aging (Albany NY). 2020;12(10):9686-9713. ; Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
ovarian follicle	ovarian follicle	UBERON:0001305	antral follicle	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
antral follicle			early antral follicle	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
early antral follicle			cumulus oophorus oocyte complex	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
antral follicle			pre-selection antral follicle	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
pre-selection antral follicle			cumulus oophorus oocyte complex	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
antral follicle			selection antral follicle	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
selection antral follicle			cumulus oophorus oocyte complex	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
antral follicle			dominance antral follicle	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
dominance antral follicle			cumulus oophorus oocyte complex	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
ovulatory antral follicle	mature ovarian follicle	UBERON:0003982	cumulus oophorus oocyte complex	doi:10.1093/oxfordjournals.humrep.a136365 ; doi:10.1210/er.2018-00085	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758. ; Richards JS, Ren YA, Candelaria N, Adams JE, Rajkovic A. Ovarian Follicular Theca Cell Recruitment, Differentiation, and Impact on Fertility: 2017 Update. Endocr Rev. 2018;39(1):1-20.
ovarian follicle	ovarian follicle	UBERON:0001305	hemorrhagic anovulatory follicle	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
ovarian follicle	ovarian follicle	UBERON:0001305	luteinized unruptured follicle	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
ovarian follicle	ovarian follicle	UBERON:0001305	antral follicle		
antral follicle			early antral follicle		
antral follicle			pre-selection antral follicle		
antral follicle			selection antral follicle		
antral follicle			dominance antral follicle		
ovary	ovary	UBERON:0000992	central ovary	doi:10.3390/ijms21124565	Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
central ovary			central inferior ovary	doi:10.3390/ijms21124565	Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
central inferior ovary			central inferior antimesenteric ovary	doi:10.3390/ijms21124565	Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
ovarian follicle	ovarian follicle	UBERON:0001305	antral follicle	doi:10.3390/ijms21124565	Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
antral follicle			early antral follicle	doi:10.3390/ijms21124565	Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
early antral follicle			cumulus oophorus oocyte complex	doi:10.3390/ijms21124565	Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
early antral follicle			cumulus oophorus oocyte complex		
antral follicle			pre-selection antral follicle	doi:10.3390/ijms21124565	Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
pre-selection antral follicle			cumulus oophorus oocyte complex	doi:10.3390/ijms21124565	Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
pre-selection antral follicle			cumulus oophorus oocyte complex		
antral follicle			selection antral follicle	doi:10.3390/ijms21124565	Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
selection antral follicle			cumulus oophorus oocyte complex	doi:10.3390/ijms21124565	Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
selection antral follicle			cumulus oophorus oocyte complex		
antral follicle			dominance antral follicle	doi:10.3390/ijms21124565	Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
dominance antral follicle			cumulus oophorus oocyte complex	doi:10.3390/ijms21124565	Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
dominance antral follicle			cumulus oophorus oocyte complex		
ovulatory antral follicle	mature ovarian follicle	UBERON:0003982	cumulus oophorus oocyte complex	doi:10.3390/ijms21124565	Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
ovulatory antral follicle	mature ovarian follicle	UBERON:0003982	cumulus oophorus oocyte complex		
central inferior ovary			central inferior mesenteric ovary	doi:10.3390/ijms21124565	Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
central ovary			central superior ovary	doi:10.3390/ijms21124565	Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
central superior ovary			central superior antimesenteric ovary	doi:10.3390/ijms21124565	Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
central superior ovary			central superior mesenteric ovary	doi:10.3390/ijms21124565	Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
ovary	ovary	UBERON:0000992	lateral ovary	doi:10.3390/ijms21124565	Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
lateral ovary			lateral inferior ovary	doi:10.3390/ijms21124565	Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
lateral inferior ovary			lateral inferior antimesenteric ovary	doi:10.3390/ijms21124565	Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
lateral inferior ovary			lateral inferior mesenteric ovary	doi:10.3390/ijms21124565	Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
lateral ovary			lateral superior ovary	doi:10.3390/ijms21124565	Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
lateral superior ovary			lateral superior antimesenteric ovary	doi:10.3390/ijms21124565	Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
lateral superior ovary			lateral superior mesenteric ovary	doi:10.3390/ijms21124565	Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
ovary	ovary	UBERON:0000992	medial ovary	doi:10.3390/ijms21124565	Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
medial ovary			medial inferior ovary	doi:10.3390/ijms21124565	Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
medial inferior ovary			medial inferior antimesenteric ovary	doi:10.3390/ijms21124565	Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
medial inferior ovary			medial inferior mesenteric ovary	doi:10.3390/ijms21124565	Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
medial ovary			medial superior ovary	doi:10.3390/ijms21124565	Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
medial superior ovary			medial superior antimesenteric ovary	doi:10.3390/ijms21124565	Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
medial superior ovary			medial superior mesenteric ovary	doi:10.3390/ijms21124565	Gershon E, Dekel N. Newly Identified Regulators of Ovarian Folliculogenesis and Ovulation. Int J Mol Sci. 2020;21(12).
early antral follicle			cumulus oophorus oocyte complex	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
granulosa cell layer	granulosa cell layer	UBERON:0005170	corona radiata	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
granulosa cell layer	granulosa cell layer	UBERON:0005170	corona radiata		
pre-selection antral follicle			cumulus oophorus oocyte complex	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
selection antral follicle			cumulus oophorus oocyte complex	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
dominance antral follicle			cumulus oophorus oocyte complex	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
ovulatory antral follicle	mature ovarian follicle	UBERON:0003982	cumulus oophorus oocyte complex	doi:10.1093/oxfordjournals.humrep.a136365	Gougeon A. Dynamics of follicular growth in the human: a model from preliminary results. Hum Reprod. 1986 Feb;1(2):81-7. doi: 10.1093/oxfordjournals.humrep.a136365. PMID: 3558758.
